ticker,trough_date,peak_date,trough_price,peak_price,gain_pct,duration_days
DKS,2023-10-05,2024-06-24,96.008056640625,219.54920959472656,128.67790191456302,263
DOCN,2021-05-13,2021-11-16,35.43000030517578,130.25999450683594,267.6545113882117,187
DOCN,2022-05-09,2022-08-10,32.20000076293945,52.66999816894531,63.57141900929945,93
DOCN,2022-11-03,2023-07-19,31.75,49.900001525878906,57.16535913662648,258
DOCN,2023-10-05,2024-02-15,22.309999465942383,40.880001068115234,83.23622611699801,133
DVN,2016-02-19,2016-09-08,12.807430267333984,31.48426628112793,145.8281296399496,202
DVN,2017-07-07,2018-01-22,20.662744522094727,31.4495792388916,52.204268921113,199
DVN,2018-04-02,2018-07-10,21.33997917175293,32.13009262084961,50.56290525053192,99
DVN,2018-12-24,2019-04-22,14.851210594177246,24.956939697265625,68.04650057989589,119
DVN,2020-03-18,2020-11-24,3.9245471954345703,11.581316947937012,195.09944386474876,251
DVN,2020-11-30,2021-06-04,10.589713096618652,24.431446075439453,130.70923501450227,186
DVN,2021-07-19,2022-03-25,19.463186264038086,51.445430755615234,164.32173056202203,249
DVN,2022-07-06,2022-10-31,42.67565155029297,66.21410369873047,55.15663216224734,117
ENPH,2015-11-30,2015-12-23,1.6699999570846558,3.680000066757202,120.3592910973144,23
ENPH,2016-02-11,2016-03-03,1.8300000429153442,3.3299999237060547,81.96720467837171,21
ENPH,2016-10-31,2017-02-27,1.0,1.899999976158142,89.99999761581421,119
ENPH,2017-05-18,2017-11-28,0.699999988079071,3.140000104904175,348.57145119686555,194
ENPH,2018-01-18,2018-07-10,1.940000057220459,7.480000019073486,285.5669999201175,173
ENPH,2018-09-17,2019-05-29,3.890000104904175,16.290000915527344,318.76607908031474,254
ENPH,2019-05-31,2020-02-12,15.170000076293945,41.5,173.5662478001682,257
ENPH,2020-03-18,2020-11-27,23.989999771118164,140.55999755859375,485.9107915783123,254
ENPH,2020-12-09,2021-01-07,127.26000213623047,213.75999450683594,67.97107568645815,29
ENPH,2021-03-08,2021-11-17,132.05999755859375,254.86000061035156,92.98803977129609,254
ENPH,2022-01-27,2022-09-14,119.97000122070312,320.6199951171875,167.25013908048402,230
ENPH,2023-11-09,2023-12-26,75.55999755859375,137.33999633789062,81.76283850643188,47
EOG,2016-01-20,2016-09-30,43.76188278198242,70.54767608642578,61.208045910382005,254
EOG,2020-03-18,2020-06-08,22.37312126159668,47.11170959472656,110.57280762873938,82
EOG,2020-08-26,2021-05-10,33.07493591308594,66.07014465332031,99.75894987956721,257
EOG,2021-07-19,2022-03-25,55.95855712890625,103.45626068115234,84.88014342977122,249
EOG,2022-07-14,2022-11-08,81.22069549560547,128.91903686523438,58.72683197130425,117
EXEL,2015-01-06,2015-08-04,1.5800000429153442,6.619999885559082,318.98732314868545,210
EXEL,2016-01-19,2016-09-27,4.150000095367432,15.479999542236328,273.01202859046595,252
EXEL,2016-11-03,2017-07-24,10.199999809265137,28.110000610351562,175.5882464313179,263
EXEL,2018-09-17,2019-03-14,15.869999885559082,24.760000228881836,56.017645919532846,178
EXEL,2019-11-06,2020-05-11,15.149999618530273,27.420000076293945,80.99010407073531,187
EXEL,2024-05-28,2024-11-29,20.34000015258789,36.459999084472656,79.25269818561821,185
EXPE,2015-02-06,2015-10-19,73.0896224975586,123.15194702148438,68.49443575330821,255
EXPE,2020-03-18,2020-11-09,45.0906982421875,127.06390380859375,181.79626566463537,236
EXPE,2020-11-12,2021-03-17,116.0604019165039,183.00010681152344,57.67660958401406,125
EXPE,2021-08-20,2022-02-16,136.101806640625,211.18055725097656,55.163669361565496,180
EXPE,2023-04-12,2023-12-22,88.24541473388672,153.4071807861328,73.84153187873638,254
EXPE,2024-05-30,2024-12-05,108.138671875,188.66978454589844,74.47022538244804,189
EXTR,2015-04-14,2015-11-30,2.4100000858306885,4.420000076293945,83.40248626051157,230
EXTR,2016-02-11,2016-10-10,2.3499999046325684,4.650000095367432,97.87235251375371,242
EXTR,2016-10-28,2017-06-08,4.050000190734863,10.699999809265137,164.19751371230544,223
EXTR,2017-08-10,2018-01-30,8.479999542236328,15.079999923706055,77.8301973791049,173
EXTR,2018-10-11,2019-02-26,4.820000171661377,8.449999809265137,75.31119311874541,138
EXTR,2019-06-03,2019-08-01,5.409999847412109,8.369999885559082,54.713495778801146,59
EXTR,2020-03-18,2020-11-18,1.8799999952316284,5.909999847412109,214.36169480861932,245
EXTR,2020-11-20,2021-04-29,5.610000133514404,12.010000228881836,114.08199541981345,160
EXTR,2021-07-19,2021-12-29,9.5600004196167,16.559999465942383,73.22174413258386,163
EXTR,2022-03-08,2022-11-18,10.720000267028809,19.059999465942383,77.79849805195123,255
EXTR,2023-01-25,2023-08-11,16.5,32.27000045776367,95.57576035008286,198
EXTR,2024-04-12,2024-12-16,10.699999809265137,18.520000457763672,73.08411951304141,248
F,2020-03-23,2020-11-24,2.972525119781494,7.005077838897705,135.66084580010673,246
F,2021-01-04,2021-06-03,6.315688610076904,11.853035926818848,87.67606604142753,150
F,2021-08-20,2022-01-14,9.317865371704102,18.766815185546875,101.40680764219606,147
F,2022-07-06,2022-08-16,8.337285041809082,12.508837699890137,50.03490509394749,41
